transaction_id,store_id,sku_id,transaction_date,qty,unit_price,customer_id
2809,10,3,01-01-2024,2,26.52,CUST_66
2809,10,47,01-01-2024,2,57.1,CUST_66
2810,10,46,05-04-2024,1,80.95,CUST_468
2811,4,21,21-03-2024,2,166.14,CUST_61
2811,4,50,21-03-2024,1,173.33,CUST_61
2812,3,1,31-05-2024,2,31.15,CUST_1087
2812,3,28,31-05-2024,1,30.83,CUST_1087
2813,6,49,11-01-2024,1,144.49,CUST_1140
2813,6,30,11-01-2024,3,110.53,CUST_1140
2813,6,34,11-01-2024,1,60.04,CUST_1140
2813,6,16,11-01-2024,1,79.32,CUST_1140
2813,6,2,11-01-2024,1,36.51,CUST_1140
2814,5,20,25-03-2024,3,115.82,CUST_590
2814,5,5,25-03-2024,2,47.78,CUST_590
2815,3,19,25-01-2024,2,41.05,CUST_1046
2815,3,31,25-01-2024,2,146.94,CUST_1046
2815,3,36,25-01-2024,2,131.4,CUST_1046
2816,3,44,22-01-2024,2,186.49,CUST_359
2816,3,36,22-01-2024,1,131.4,CUST_359
2816,3,40,22-01-2024,2,21.01,CUST_359
2816,3,15,22-01-2024,2,29.19,CUST_359
2816,3,2,22-01-2024,3,36.51,CUST_359
2817,1,38,28-04-2024,1,123.8,CUST_466
2817,1,50,28-04-2024,1,173.33,CUST_466
2817,1,8,28-04-2024,3,39.54,CUST_466
2817,1,43,28-04-2024,3,60.36,CUST_466
2817,1,10,28-04-2024,3,60.26,CUST_466
2818,8,37,13-04-2024,2,154.88,CUST_491
2818,8,1,13-04-2024,2,31.15,CUST_491
2818,8,21,13-04-2024,2,166.14,CUST_491
2818,8,22,13-04-2024,2,22.58,CUST_491
2818,8,36,13-04-2024,3,131.4,CUST_491
2819,10,12,19-05-2024,1,65.7,CUST_43
2819,10,37,19-05-2024,2,154.88,CUST_43
2819,10,48,19-05-2024,3,115.25,CUST_43
2820,7,23,25-06-2024,3,69.79,CUST_101
2820,7,10,25-06-2024,3,60.26,CUST_101
2820,7,34,25-06-2024,2,60.04,CUST_101
2821,1,27,09-04-2024,1,106.81,CUST_100
2821,1,30,09-04-2024,2,110.53,CUST_100
2821,1,16,09-04-2024,2,79.32,CUST_100
2822,6,21,22-01-2024,1,166.14,CUST_89
2822,6,10,22-01-2024,1,60.26,CUST_89
2822,6,29,22-01-2024,2,123.32,CUST_89
2822,6,27,22-01-2024,3,106.81,CUST_89
2823,9,4,30-05-2024,1,51.54,
2823,9,9,30-05-2024,3,27.62,
2823,9,23,30-05-2024,2,69.79,
2823,9,15,30-05-2024,1,29.19,
2823,9,41,30-05-2024,2,149.06,
2824,7,26,12-06-2024,2,180.59,CUST_330
2824,7,19,12-06-2024,1,41.05,CUST_330
2824,7,18,12-06-2024,2,125.73,CUST_330
2824,7,20,12-06-2024,1,115.82,CUST_330
2824,7,30,12-06-2024,3,110.53,CUST_330
2825,5,12,06-02-2024,3,65.7,CUST_493
2825,5,14,06-02-2024,1,156.88,CUST_493
2825,5,20,06-02-2024,1,115.82,CUST_493
2826,5,8,02-02-2024,2,39.54,
2826,5,47,02-02-2024,1,57.1,
2826,5,22,02-02-2024,2,22.58,
2827,10,30,27-03-2024,1,110.53,CUST_1095
2827,10,19,27-03-2024,2,41.05,CUST_1095
2827,10,38,27-03-2024,1,123.8,CUST_1095
2828,8,18,04-01-2024,2,125.73,CUST_776
2828,8,11,04-01-2024,2,33.72,CUST_776
2829,1,40,26-02-2024,3,21.01,CUST_437
2829,1,22,26-02-2024,3,22.58,CUST_437
2830,5,41,22-01-2024,3,149.06,CUST_456
2830,5,35,22-01-2024,2,183.4,CUST_456
2830,5,9,22-01-2024,1,27.62,CUST_456
2831,1,26,03-06-2024,3,180.59,CUST_287
2831,1,12,03-06-2024,1,65.7,CUST_287
2831,1,45,03-06-2024,2,145.46,CUST_287
2831,1,40,03-06-2024,1,21.01,CUST_287
2832,2,9,02-06-2024,2,27.62,CUST_322
2832,2,2,02-06-2024,1,36.51,CUST_322
2833,7,44,31-01-2024,1,186.49,CUST_363
2833,7,16,31-01-2024,2,79.32,CUST_363
2833,7,38,31-01-2024,2,123.8,CUST_363
2834,10,9,11-04-2024,1,27.62,CUST_11
2834,10,23,11-04-2024,1,69.79,CUST_11
2835,2,20,08-05-2024,3,115.82,CUST_322
2836,6,27,08-02-2024,1,106.81,
2837,10,42,27-05-2024,1,33.89,
2837,10,16,27-05-2024,2,79.32,
2838,10,4,22-01-2024,3,51.54,CUST_998
2838,10,1,22-01-2024,3,31.15,CUST_998
2838,10,42,22-01-2024,3,33.89,CUST_998
2838,10,2,22-01-2024,2,36.51,CUST_998
2838,10,12,22-01-2024,2,65.7,CUST_998
2839,2,46,28-03-2024,2,80.95,CUST_378
2839,2,44,28-03-2024,1,186.49,CUST_378
2839,2,18,28-03-2024,3,125.73,CUST_378
2839,2,45,28-03-2024,3,145.46,CUST_378
2840,6,38,01-01-2024,1,123.8,CUST_634
2840,6,40,01-01-2024,2,21.01,CUST_634
2840,6,10,01-01-2024,2,60.26,CUST_634
2840,6,15,01-01-2024,3,29.19,CUST_634
2841,4,42,22-01-2024,1,33.89,CUST_480
2841,4,41,22-01-2024,2,149.06,CUST_480
2841,4,30,22-01-2024,2,110.53,CUST_480
2841,4,35,22-01-2024,2,183.4,CUST_480
2842,5,1,03-03-2024,2,31.15,CUST_590
2842,5,48,03-03-2024,2,115.25,CUST_590
2842,5,8,03-03-2024,1,39.54,CUST_590
2842,5,40,03-03-2024,3,21.01,CUST_590
2843,10,32,21-01-2024,2,60.7,CUST_214
2843,10,28,21-01-2024,2,30.83,CUST_214
2843,10,27,21-01-2024,1,106.81,CUST_214
2843,10,46,21-01-2024,2,80.95,CUST_214
2844,3,2,18-01-2024,1,36.51,CUST_857
2844,3,37,18-01-2024,3,154.88,CUST_857
2845,2,4,02-05-2024,3,51.54,CUST_658
2845,2,27,02-05-2024,1,106.81,CUST_658
2845,2,43,02-05-2024,1,60.36,CUST_658
2845,2,5,02-05-2024,1,47.78,CUST_658
2845,2,47,02-05-2024,1,57.1,CUST_658
2846,2,44,02-05-2024,2,186.49,CUST_801
2846,2,29,02-05-2024,3,123.32,CUST_801
2846,2,2,02-05-2024,2,36.51,CUST_801
2846,2,25,02-05-2024,1,116.66,CUST_801
2846,2,41,02-05-2024,2,149.06,CUST_801
2847,4,8,24-06-2024,1,39.54,CUST_407
2847,4,35,24-06-2024,1,183.4,CUST_407
2847,4,23,24-06-2024,1,69.79,CUST_407
2847,4,38,24-06-2024,2,123.8,CUST_407
2848,9,15,04-04-2024,1,29.19,CUST_1050
2848,9,32,04-04-2024,3,60.7,CUST_1050
2848,9,6,04-04-2024,2,51.88,CUST_1050
2848,9,19,04-04-2024,1,41.05,CUST_1050
2849,1,22,03-03-2024,3,22.58,
2849,1,50,03-03-2024,3,173.33,
2849,1,16,03-03-2024,3,79.32,
2849,1,37,03-03-2024,1,154.88,
2850,4,17,23-02-2024,2,60.73,CUST_150
2850,4,28,23-02-2024,3,30.83,CUST_150
2851,9,9,05-06-2024,3,27.62,CUST_779
2851,9,31,05-06-2024,3,146.94,CUST_779
2852,5,27,21-02-2024,2,106.81,CUST_1135
2852,5,22,21-02-2024,1,22.58,CUST_1135
2852,5,37,21-02-2024,3,154.88,CUST_1135
2852,5,5,21-02-2024,1,47.78,CUST_1135
2853,1,25,11-03-2024,2,116.66,
2854,3,28,15-03-2024,1,30.83,CUST_805
2854,3,29,15-03-2024,2,123.32,CUST_805
2855,2,21,16-02-2024,1,166.14,CUST_1000
2855,2,23,16-02-2024,2,69.79,CUST_1000
2855,2,15,16-02-2024,2,29.19,CUST_1000
2856,7,27,06-06-2024,3,106.81,CUST_791
2856,7,17,06-06-2024,2,60.73,CUST_791
2856,7,34,06-06-2024,3,60.04,CUST_791
2856,7,29,06-06-2024,2,123.32,CUST_791
2857,3,8,14-03-2024,2,39.54,CUST_1184
2857,3,2,14-03-2024,3,36.51,CUST_1184
2857,3,20,14-03-2024,1,115.82,CUST_1184
2858,6,9,15-04-2024,3,27.62,
2858,6,37,15-04-2024,2,154.88,
2858,6,27,15-04-2024,1,106.81,
2858,6,21,15-04-2024,1,166.14,
2858,6,25,15-04-2024,3,116.66,
2859,1,46,24-04-2024,1,80.95,CUST_259
2859,1,32,24-04-2024,3,60.7,CUST_259
2859,1,12,24-04-2024,2,65.7,CUST_259
2859,1,39,24-04-2024,3,176.96,CUST_259
2860,1,44,25-02-2024,1,186.49,CUST_1197
2860,1,18,25-02-2024,1,125.73,CUST_1197
2860,1,9,25-02-2024,3,27.62,CUST_1197
2861,2,10,02-01-2024,2,60.26,CUST_761
2861,2,13,02-01-2024,2,46.53,CUST_761
2862,8,32,14-03-2024,2,60.7,CUST_13
2862,8,47,14-03-2024,1,57.1,CUST_13
2862,8,37,14-03-2024,2,154.88,CUST_13
2863,2,30,27-06-2024,1,110.53,CUST_597
2864,4,19,04-02-2024,2,41.05,CUST_1085
2865,9,29,03-03-2024,3,123.32,CUST_295
2865,9,42,03-03-2024,1,33.89,CUST_295
2866,1,46,22-03-2024,2,80.95,CUST_553
2867,8,13,04-01-2024,3,46.53,CUST_912
2867,8,27,04-01-2024,1,106.81,CUST_912
2867,8,41,04-01-2024,3,149.06,CUST_912
2867,8,15,04-01-2024,2,29.19,CUST_912
2868,4,10,18-01-2024,1,60.26,
2868,4,2,18-01-2024,3,36.51,
2869,9,17,02-02-2024,1,60.73,CUST_550
2869,9,50,02-02-2024,1,173.33,CUST_550
2869,9,35,02-02-2024,2,183.4,CUST_550
2869,9,14,02-02-2024,2,156.88,CUST_550
2870,10,39,12-02-2024,3,176.96,CUST_1044
2870,10,26,12-02-2024,1,180.59,CUST_1044
2870,10,32,12-02-2024,3,60.7,CUST_1044
2870,10,47,12-02-2024,1,57.1,CUST_1044
2870,10,48,12-02-2024,2,115.25,CUST_1044
2871,1,28,04-06-2024,1,30.83,CUST_519
2871,1,39,04-06-2024,3,176.96,CUST_519
2871,1,9,04-06-2024,2,27.62,CUST_519
2872,7,10,30-01-2024,3,60.26,CUST_107
2872,7,17,30-01-2024,2,60.73,CUST_107
2873,2,42,05-04-2024,1,33.89,CUST_441
2874,2,8,15-03-2024,3,39.54,CUST_680
2874,2,31,15-03-2024,3,146.94,CUST_680
2874,2,23,15-03-2024,3,69.79,CUST_680
2874,2,34,15-03-2024,3,60.04,CUST_680
2875,1,47,25-02-2024,3,57.1,CUST_100
2875,1,33,25-02-2024,3,92.61,CUST_100
2875,1,37,25-02-2024,1,154.88,CUST_100
2875,1,41,25-02-2024,2,149.06,CUST_100
2875,1,49,25-02-2024,2,144.49,CUST_100
2876,2,16,16-01-2024,2,79.32,
2876,2,5,16-01-2024,2,47.78,
2876,2,23,16-01-2024,3,69.79,
2877,6,13,24-02-2024,3,46.53,
2877,6,34,24-02-2024,1,60.04,
2877,6,41,24-02-2024,2,149.06,
2878,9,21,20-03-2024,1,166.14,CUST_978
2878,9,23,20-03-2024,1,69.79,CUST_978
2878,9,33,20-03-2024,3,92.61,CUST_978
2878,9,4,20-03-2024,3,51.54,CUST_978
2879,1,25,12-05-2024,1,116.66,CUST_826
2879,1,19,12-05-2024,2,41.05,CUST_826
2879,1,29,12-05-2024,2,123.32,CUST_826
2880,9,10,04-06-2024,2,60.26,CUST_187
2881,2,42,26-06-2024,1,33.89,CUST_1080
2881,2,46,26-06-2024,2,80.95,CUST_1080
2881,2,14,26-06-2024,1,156.88,CUST_1080
2881,2,31,26-06-2024,1,146.94,CUST_1080
2881,2,45,26-06-2024,2,145.46,CUST_1080
2882,9,8,12-05-2024,2,39.54,CUST_869
2882,9,6,12-05-2024,2,51.88,CUST_869
2882,9,37,12-05-2024,2,154.88,CUST_869
2882,9,31,12-05-2024,3,146.94,CUST_869
2883,9,5,10-02-2024,2,47.78,CUST_408
2883,9,31,10-02-2024,1,146.94,CUST_408
2883,9,3,10-02-2024,2,26.52,CUST_408
2883,9,47,10-02-2024,3,57.1,CUST_408
2884,4,5,01-04-2024,2,47.78,CUST_524
2884,4,38,01-04-2024,3,123.8,CUST_524
2884,4,23,01-04-2024,1,69.79,CUST_524
2884,4,28,01-04-2024,3,30.83,CUST_524
2884,4,21,01-04-2024,2,166.14,CUST_524
2885,4,42,04-03-2024,1,33.89,CUST_491
2885,4,38,04-03-2024,2,123.8,CUST_491
2885,4,50,04-03-2024,1,173.33,CUST_491
2885,4,49,04-03-2024,2,144.49,CUST_491
2885,4,33,04-03-2024,2,92.61,CUST_491
2886,3,22,28-06-2024,3,22.58,
2886,3,36,28-06-2024,2,131.4,
2886,3,3,28-06-2024,3,26.52,
2886,3,5,28-06-2024,2,47.78,
2887,7,1,03-06-2024,1,31.15,CUST_994
2887,7,50,03-06-2024,1,173.33,CUST_994
2888,3,30,22-02-2024,2,110.53,CUST_699
2888,3,12,22-02-2024,2,65.7,CUST_699
2889,7,5,06-03-2024,3,47.78,CUST_455
2889,7,41,06-03-2024,3,149.06,CUST_455
2889,7,24,06-03-2024,1,97.18,CUST_455
2890,3,28,04-04-2024,1,30.83,CUST_1061
2890,3,7,04-04-2024,3,163.11,CUST_1061
2890,3,16,04-04-2024,2,79.32,CUST_1061
2891,4,31,17-05-2024,2,146.94,CUST_16
2891,4,9,17-05-2024,1,27.62,CUST_16
2891,4,47,17-05-2024,3,57.1,CUST_16
2891,4,1,17-05-2024,3,31.15,CUST_16
2891,4,41,17-05-2024,1,149.06,CUST_16
2892,8,8,26-04-2024,3,39.54,CUST_961
2893,5,42,26-06-2024,1,33.89,CUST_263
2893,5,33,26-06-2024,3,92.61,CUST_263
2893,5,25,26-06-2024,1,116.66,CUST_263
2893,5,13,26-06-2024,1,46.53,CUST_263
2894,8,10,19-01-2024,3,60.26,CUST_300
2895,5,32,21-06-2024,1,60.7,CUST_605
2895,5,14,21-06-2024,2,156.88,CUST_605
2895,5,44,21-06-2024,3,186.49,CUST_605
2896,8,49,30-04-2024,3,144.49,CUST_916
2897,7,7,29-05-2024,3,163.11,CUST_1188
2897,7,25,29-05-2024,2,116.66,CUST_1188
2897,7,24,29-05-2024,2,97.18,CUST_1188
2897,7,46,29-05-2024,2,80.95,CUST_1188
2898,7,39,16-03-2024,3,176.96,CUST_833
2899,7,50,19-02-2024,1,173.33,CUST_481
2899,7,18,19-02-2024,3,125.73,CUST_481
2899,7,2,19-02-2024,3,36.51,CUST_481
2900,6,44,05-02-2024,2,186.49,CUST_577
2900,6,46,05-02-2024,3,80.95,CUST_577
2900,6,24,05-02-2024,1,97.18,CUST_577
2900,6,13,05-02-2024,3,46.53,CUST_577
2901,3,49,28-05-2024,2,144.49,CUST_181
2902,4,24,27-04-2024,3,97.18,CUST_28
2903,5,49,17-04-2024,1,144.49,CUST_499
2904,6,3,22-01-2024,1,26.52,CUST_235
2904,6,48,22-01-2024,1,115.25,CUST_235
2904,6,45,22-01-2024,1,145.46,CUST_235
2905,7,2,17-04-2024,3,36.51,CUST_311
2906,1,46,23-05-2024,2,80.95,CUST_715
2906,1,14,23-05-2024,3,156.88,CUST_715
2906,1,43,23-05-2024,2,60.36,CUST_715
2906,1,17,23-05-2024,3,60.73,CUST_715
2906,1,30,23-05-2024,1,110.53,CUST_715
2907,4,23,08-05-2024,1,69.79,CUST_1040
2907,4,32,08-05-2024,3,60.7,CUST_1040
2908,3,37,13-04-2024,1,154.88,CUST_1169
2908,3,6,13-04-2024,3,51.88,CUST_1169
2908,3,17,13-04-2024,3,60.73,CUST_1169
2908,3,25,13-04-2024,2,116.66,CUST_1169
2909,7,14,09-02-2024,1,156.88,CUST_492
2910,8,10,18-04-2024,1,60.26,CUST_835
2910,8,50,18-04-2024,2,173.33,CUST_835
2910,8,34,18-04-2024,2,60.04,CUST_835
2911,9,19,07-05-2024,1,41.05,CUST_341
2911,9,1,07-05-2024,1,31.15,CUST_341
2912,3,6,10-04-2024,2,51.88,
2913,7,2,23-01-2024,1,36.51,CUST_655
2913,7,36,23-01-2024,1,131.4,CUST_655
2913,7,50,23-01-2024,2,173.33,CUST_655
2913,7,22,23-01-2024,1,22.58,CUST_655
2913,7,18,23-01-2024,2,125.73,CUST_655
2914,4,27,01-03-2024,2,106.81,CUST_406
2914,4,42,01-03-2024,3,33.89,CUST_406
2914,4,14,01-03-2024,3,156.88,CUST_406
2915,4,47,15-01-2024,1,57.1,CUST_184
2916,10,16,01-06-2024,1,79.32,
2916,10,5,01-06-2024,3,47.78,
2916,10,36,01-06-2024,1,131.4,
2916,10,29,01-06-2024,2,123.32,
2916,10,34,01-06-2024,3,60.04,
2917,1,5,26-03-2024,3,47.78,CUST_473
2917,1,22,26-03-2024,1,22.58,CUST_473
2917,1,35,26-03-2024,3,183.4,CUST_473
2918,1,46,13-01-2024,2,80.95,CUST_472
2918,1,15,13-01-2024,2,29.19,CUST_472
2918,1,41,13-01-2024,2,149.06,CUST_472
2919,2,35,10-04-2024,1,183.4,CUST_856
2919,2,42,10-04-2024,3,33.89,CUST_856
2920,2,34,21-06-2024,3,60.04,CUST_281
2920,2,5,21-06-2024,2,47.78,CUST_281
2920,2,23,21-06-2024,2,69.79,CUST_281
2920,2,49,21-06-2024,3,144.49,CUST_281
2921,5,5,29-03-2024,1,47.78,CUST_8
2921,5,6,29-03-2024,2,51.88,CUST_8
2922,9,28,03-01-2024,3,30.83,CUST_501
2922,9,32,03-01-2024,3,60.7,CUST_501
2922,9,13,03-01-2024,2,46.53,CUST_501
2922,9,39,03-01-2024,1,176.96,CUST_501
2922,9,29,03-01-2024,1,123.32,CUST_501
2923,9,43,19-03-2024,3,60.36,CUST_256
2923,9,28,19-03-2024,1,30.83,CUST_256
2924,8,49,14-06-2024,3,144.49,CUST_730
2925,2,45,19-04-2024,2,145.46,CUST_995
2925,2,7,19-04-2024,2,163.11,CUST_995
2925,2,33,19-04-2024,1,92.61,CUST_995
2925,2,32,19-04-2024,3,60.7,CUST_995
2926,9,28,14-04-2024,3,30.83,CUST_444
2926,9,35,14-04-2024,3,183.4,CUST_444
2927,6,50,16-06-2024,2,173.33,
2927,6,41,16-06-2024,1,149.06,
2927,6,11,16-06-2024,3,33.72,
2927,6,30,16-06-2024,1,110.53,
2928,3,45,23-04-2024,2,145.46,CUST_891
2928,3,33,23-04-2024,3,92.61,CUST_891
2928,3,1,23-04-2024,2,31.15,CUST_891
2928,3,37,23-04-2024,1,154.88,CUST_891
2928,3,13,23-04-2024,2,46.53,CUST_891
2929,6,44,13-06-2024,2,186.49,CUST_1128
2929,6,46,13-06-2024,2,80.95,CUST_1128
2929,6,35,13-06-2024,3,183.4,CUST_1128
2929,6,39,13-06-2024,3,176.96,CUST_1128
2929,6,1,13-06-2024,1,31.15,CUST_1128
2930,6,22,04-02-2024,2,22.58,CUST_218
2930,6,40,04-02-2024,2,21.01,CUST_218
2930,6,31,04-02-2024,1,146.94,CUST_218
2931,7,2,07-04-2024,3,36.51,CUST_1016
2931,7,36,07-04-2024,2,131.4,CUST_1016
2931,7,13,07-04-2024,3,46.53,CUST_1016
2932,9,46,08-01-2024,2,80.95,
2933,2,31,09-04-2024,1,146.94,CUST_224
2933,2,36,09-04-2024,3,131.4,CUST_224
2933,2,38,09-04-2024,1,123.8,CUST_224
2934,3,6,11-04-2024,1,51.88,CUST_722
2934,3,35,11-04-2024,3,183.4,CUST_722
2934,3,29,11-04-2024,1,123.32,CUST_722
2935,5,50,15-01-2024,3,173.33,CUST_81
2935,5,3,15-01-2024,3,26.52,CUST_81
2935,5,1,15-01-2024,1,31.15,CUST_81
2936,5,36,13-05-2024,2,131.4,CUST_371
2936,5,32,13-05-2024,1,60.7,CUST_371
2936,5,23,13-05-2024,3,69.79,CUST_371
2936,5,41,13-05-2024,1,149.06,CUST_371
2937,1,7,05-01-2024,3,163.11,CUST_402
2938,3,26,17-01-2024,1,180.59,CUST_28
2938,3,41,17-01-2024,3,149.06,CUST_28
2938,3,3,17-01-2024,1,26.52,CUST_28
2938,3,32,17-01-2024,2,60.7,CUST_28
2938,3,18,17-01-2024,3,125.73,CUST_28
2939,10,13,11-02-2024,3,46.53,CUST_372
2939,10,27,11-02-2024,1,106.81,CUST_372
2940,2,3,08-04-2024,2,26.52,CUST_33
2940,2,1,08-04-2024,3,31.15,CUST_33
2941,4,12,04-02-2024,3,65.7,
2941,4,25,04-02-2024,2,116.66,
2941,4,42,04-02-2024,1,33.89,
2942,5,16,25-04-2024,3,79.32,CUST_1176
2942,5,31,25-04-2024,2,146.94,CUST_1176
2942,5,48,25-04-2024,1,115.25,CUST_1176
2943,6,20,13-06-2024,3,115.82,CUST_189
2943,6,26,13-06-2024,2,180.59,CUST_189
2943,6,43,13-06-2024,2,60.36,CUST_189
2944,8,14,18-05-2024,2,156.88,CUST_780
2944,8,24,18-05-2024,2,97.18,CUST_780
2944,8,42,18-05-2024,1,33.89,CUST_780
2944,8,20,18-05-2024,2,115.82,CUST_780
2945,6,36,07-04-2024,2,131.4,CUST_575
2945,6,35,07-04-2024,3,183.4,CUST_575
2945,6,43,07-04-2024,1,60.36,CUST_575
2945,6,27,07-04-2024,3,106.81,CUST_575
2946,5,43,23-05-2024,3,60.36,CUST_608
2946,5,23,23-05-2024,3,69.79,CUST_608
2947,7,28,06-05-2024,2,30.83,CUST_853
2947,7,26,06-05-2024,3,180.59,CUST_853
2948,6,31,18-06-2024,3,146.94,CUST_61
2948,6,24,18-06-2024,3,97.18,CUST_61
2948,6,34,18-06-2024,2,60.04,CUST_61
2948,6,1,18-06-2024,1,31.15,CUST_61
2949,3,14,05-06-2024,1,156.88,CUST_837
2949,3,43,05-06-2024,3,60.36,CUST_837
2949,3,42,05-06-2024,2,33.89,CUST_837
2949,3,17,05-06-2024,3,60.73,CUST_837
2949,3,20,05-06-2024,3,115.82,CUST_837
2950,6,49,01-04-2024,3,144.49,CUST_65
2951,5,39,02-04-2024,1,176.96,CUST_123
2952,9,4,12-02-2024,2,51.54,CUST_950
2953,4,45,25-05-2024,2,145.46,CUST_402
2954,8,21,06-02-2024,3,166.14,CUST_1004
2954,8,18,06-02-2024,3,125.73,CUST_1004
2954,8,41,06-02-2024,1,149.06,CUST_1004
2954,8,23,06-02-2024,1,69.79,CUST_1004
2954,8,43,06-02-2024,3,60.36,CUST_1004
2955,1,36,05-02-2024,2,131.4,
2955,1,23,05-02-2024,1,69.79,
2955,1,8,05-02-2024,3,39.54,
2956,3,2,17-03-2024,3,36.51,CUST_10
2956,3,43,17-03-2024,1,60.36,CUST_10
2956,3,12,17-03-2024,2,65.7,CUST_10
2957,4,39,05-02-2024,3,176.96,CUST_133
2957,4,17,05-02-2024,3,60.73,CUST_133
2957,4,50,05-02-2024,3,173.33,CUST_133
2957,4,44,05-02-2024,1,186.49,CUST_133
2958,4,47,18-02-2024,3,57.1,CUST_678
2959,2,37,17-06-2024,1,154.88,CUST_490
2959,2,2,17-06-2024,2,36.51,CUST_490
2959,2,18,17-06-2024,2,125.73,CUST_490
2960,3,28,08-02-2024,2,30.83,CUST_542
2960,3,44,08-02-2024,1,186.49,CUST_542
2960,3,25,08-02-2024,3,116.66,CUST_542
2960,3,12,08-02-2024,1,65.7,CUST_542
2960,3,43,08-02-2024,3,60.36,CUST_542
2961,6,46,19-02-2024,1,80.95,CUST_1083
2961,6,44,19-02-2024,2,186.49,CUST_1083
2961,6,23,19-02-2024,3,69.79,CUST_1083
2961,6,19,19-02-2024,2,41.05,CUST_1083
2961,6,22,19-02-2024,1,22.58,CUST_1083
2962,10,21,29-05-2024,1,166.14,CUST_166
2962,10,7,29-05-2024,2,163.11,CUST_166
2963,5,45,21-03-2024,3,145.46,CUST_733
2963,5,30,21-03-2024,1,110.53,CUST_733
2964,7,27,19-05-2024,2,106.81,CUST_382
2965,4,9,08-04-2024,1,27.62,CUST_513
2966,6,49,18-04-2024,2,144.49,CUST_768
2966,6,28,18-04-2024,1,30.83,CUST_768
2967,3,34,11-05-2024,3,60.04,CUST_59
2967,3,8,11-05-2024,2,39.54,CUST_59
2967,3,33,11-05-2024,2,92.61,CUST_59
2968,3,28,08-06-2024,3,30.83,
2969,4,2,20-04-2024,3,36.51,
2969,4,16,20-04-2024,3,79.32,
2970,6,20,06-05-2024,2,115.82,CUST_893
2971,1,44,06-02-2024,3,186.49,CUST_1106
2971,1,46,06-02-2024,2,80.95,CUST_1106
2972,8,18,14-02-2024,3,125.73,CUST_205
2972,8,15,14-02-2024,3,29.19,CUST_205
2973,9,6,08-05-2024,3,51.88,CUST_632
2973,9,43,08-05-2024,1,60.36,CUST_632
2973,9,19,08-05-2024,1,41.05,CUST_632
2974,3,24,12-04-2024,1,97.18,CUST_497
2974,3,3,12-04-2024,3,26.52,CUST_497
2974,3,44,12-04-2024,1,186.49,CUST_497
2975,4,24,03-02-2024,2,97.18,CUST_523
2975,4,50,03-02-2024,1,173.33,CUST_523
2975,4,29,03-02-2024,3,123.32,CUST_523
2975,4,25,03-02-2024,3,116.66,CUST_523
2976,2,2,15-03-2024,1,36.51,CUST_679
2976,2,48,15-03-2024,1,115.25,CUST_679
2976,2,19,15-03-2024,3,41.05,CUST_679
2976,2,41,15-03-2024,3,149.06,CUST_679
2976,2,17,15-03-2024,1,60.73,CUST_679
2977,5,3,27-02-2024,3,26.52,CUST_763
2978,3,8,03-05-2024,2,39.54,CUST_1199
2978,3,44,03-05-2024,1,186.49,CUST_1199
2978,3,42,03-05-2024,2,33.89,CUST_1199
2978,3,7,03-05-2024,1,163.11,CUST_1199
2979,10,25,03-06-2024,1,116.66,CUST_958
2979,10,22,03-06-2024,2,22.58,CUST_958
2980,4,10,29-01-2024,3,60.26,CUST_1043
2980,4,44,29-01-2024,1,186.49,CUST_1043
2980,4,40,29-01-2024,3,21.01,CUST_1043
2980,4,6,29-01-2024,3,51.88,CUST_1043
2981,8,38,10-02-2024,3,123.8,CUST_319
2982,4,14,23-03-2024,2,156.88,CUST_155
2982,4,44,23-03-2024,1,186.49,CUST_155
2982,4,30,23-03-2024,1,110.53,CUST_155
2982,4,28,23-03-2024,2,30.83,CUST_155
2983,3,29,04-05-2024,3,123.32,CUST_925
2984,5,4,05-04-2024,2,51.54,CUST_166
2984,5,17,05-04-2024,2,60.73,CUST_166
2985,1,9,15-02-2024,3,27.62,
2986,7,32,03-03-2024,3,60.7,CUST_1067
2986,7,36,03-03-2024,2,131.4,CUST_1067
2986,7,40,03-03-2024,3,21.01,CUST_1067
2986,7,3,03-03-2024,2,26.52,CUST_1067
2986,7,14,03-03-2024,1,156.88,CUST_1067
2987,3,49,12-04-2024,3,144.49,CUST_1031
2987,3,26,12-04-2024,1,180.59,CUST_1031
2987,3,4,12-04-2024,2,51.54,CUST_1031
2987,3,16,12-04-2024,1,79.32,CUST_1031
2988,10,44,10-03-2024,2,186.49,CUST_422
2988,10,45,10-03-2024,3,145.46,CUST_422
2988,10,30,10-03-2024,1,110.53,CUST_422
2988,10,23,10-03-2024,3,69.79,CUST_422
2989,3,7,18-05-2024,3,163.11,CUST_869
2989,3,3,18-05-2024,1,26.52,CUST_869
2989,3,5,18-05-2024,2,47.78,CUST_869
2989,3,16,18-05-2024,1,79.32,CUST_869
2989,3,36,18-05-2024,1,131.4,CUST_869
2990,1,16,26-01-2024,2,79.32,CUST_643
2990,1,18,26-01-2024,1,125.73,CUST_643
2991,2,7,08-02-2024,1,163.11,CUST_328
2992,9,12,02-04-2024,3,65.7,CUST_347
2992,9,3,02-04-2024,3,26.52,CUST_347
2993,4,34,21-06-2024,3,60.04,CUST_158
2993,4,8,21-06-2024,2,39.54,CUST_158
2993,4,47,21-06-2024,1,57.1,CUST_158
2993,4,50,21-06-2024,2,173.33,CUST_158
2994,1,42,22-06-2024,3,33.89,CUST_1158
2995,8,30,02-06-2024,3,110.53,CUST_780
